Sample	Contig	Mean
Sample3	1316_8-6683-7057--1-ID=1316_8;partial=00;start_type=GTG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.573	3.5555556
Sample3	1316_9-7155-7976-1-ID=1316_9;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.580	1.5416666
Sample3	1316_10-8041-9081-1-ID=1316_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.552	1.5723906
Sample3	1316_11-9087-11114--1-ID=1316_11;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.578	2.3780618
Sample3	1316_12-11077-11886--1-ID=1316_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.584	2.0848484
Sample3	1316_13-11963-12172--1-ID=1316_13;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.600	0.55
Sample3	1316_15-12778-13620--1-ID=1316_15;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.572	1.8701298
Sample3	1316_16-13637-13903--1-ID=1316_16;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.573	3.0170941
Sample3	1316_17-13896-14384--1-ID=1316_17;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.560	2.2418878
Sample3	1316_18-14461-15183--1-ID=1316_18;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.567	0.7225131
Sample3	1316_19-15201-15893--1-ID=1316_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.571	0.7679558
Sample3	1319_3-1146-2450-1-ID=1319_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.499	0.6900433
Sample3	1325_1-310-1269-1-ID=1325_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.702	1.3987654
Sample3	1325_3-2563-3633-1-ID=1325_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.656	3.348534
Sample3	1325_4-3659-5377-1-ID=1325_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.658	4.0681963
Sample3	1328_1-2-676--1-ID=1328_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.570	3.664762
Sample3	1328_6-4631-6373-1-ID=1328_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.583	1.6792216
Sample3	1328_7-6567-7238-1-ID=1328_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.565	1.4137931
Sample3	1331_2-470-1378--1-ID=1331_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.515	0.5059289
Sample3	1339_1-3-257--1-ID=1339_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.604	1.5238096
Sample3	1340_2-345-1121-1-ID=1340_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.717	0.72089314
Sample3	1345_2-341-1027-1-ID=1345_2;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.705	2.3631284
Sample3	1345_3-1020-2423-1-ID=1345_3;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.729	2.6028707
Sample3	1346_1-2-544-1-ID=1346_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.667	0.6615776
Sample3	1346_2-624-1193--1-ID=1346_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.660	1.2571429
Sample3	1346_6-3759-4676--1-ID=1346_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.676	0.5286458
Sample3	1348_1-1-1182-1-ID=1348_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.606	0.6550388
Sample3	1348_2-1185-1478-1-ID=1348_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.565	1.4027778
Sample3	1366_1-3-290-1-ID=1366_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.542	0.73913044
Sample3	1367_3-535-903-1-ID=1367_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.686	0.6849315
Sample3	1369_1-3-797-1-ID=1369_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.650	1.1751938
Sample3	1369_2-847-1845-1-ID=1369_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.648	1.1154299
Sample3	1371_8-8289-9287--1-ID=1371_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.633	0.7067138
Sample3	1372_16-18076-19623-1-ID=1372_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.517	0.6287554
Sample3	1372_25-35808-36197-1-ID=1372_25;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.503	0.7875
Sample3	1372_27-37291-37992-1-ID=1372_27;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.524	0.69384056
Sample3	1373_1-229-885--1-ID=1373_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.664	3.118343
Sample3	1373_2-887-2278--1-ID=1373_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652	4.2093396
Sample3	1373_3-2296-3456--1-ID=1373_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.704	4.9109793
Sample3	1373_4-3473-5092--1-ID=1373_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.650	3.5993197
Sample3	1373_5-5116-5577--1-ID=1373_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643	5.650641
Sample3	1373_6-5591-6439--1-ID=1373_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640	2.902718
Sample3	1373_7-6436-7107--1-ID=1373_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.670	2.5019157
Sample3	1373_8-7132-7704--1-ID=1373_8;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.592	4.0401893
Sample3	1373_9-7764-8876--1-ID=1373_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.618	5.0768433
Sample3	1373_10-9000-10361--1-ID=1373_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.687	3.2062707
Sample3	1373_11-10520-10897-1-ID=1373_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.606	6.881579
Sample3	1373_12-11027-11368-1-ID=1373_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.629	5.7552085
Sample3	1373_13-11365-13194-1-ID=1373_13;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.646	5.2101192
Sample3	1373_14-13219-13770-1-ID=1373_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.607	5.5497513
Sample3	1373_16-14539-16611--1-ID=1373_16;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.653	5.409776
Sample3	1375_2-2824-3186--1-ID=1375_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.383	3.3474178
Sample3	1377_4-3526-5430-1-ID=1377_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.655	0.51282054
Sample3	1377_5-5503-6537-1-ID=1377_5;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.641	1.3062147
Sample3	1379_2-939-2450--1-ID=1379_2;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.594	5.8120413
Sample3	1379_3-2538-5003--1-ID=1379_3;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.627	5.064767
Sample3	1379_5-6023-6508--1-ID=1379_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.582	6.151786
Sample3	1379_6-6519-7049--1-ID=1379_6;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.557	3.6299212
Sample3	1379_7-7098-9677--1-ID=1379_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.619	6.7358027
Sample3	1379_8-9764-11491--1-ID=1379_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608	6.225602
Sample3	1379_11-12344-13285--1-ID=1379_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.649	7.757576
Sample3	1379_12-13299-14171--1-ID=1379_12;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.585	3.2254496
Sample3	1379_13-14502-15626--1-ID=1379_13;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.589	4.9753847
Sample3	1379_14-15851-17035--1-ID=1379_14;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.603	6.120773
Sample3	1379_15-17154-18188--1-ID=1379_15;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.639	7.0384183
Sample3	1379_16-18185-18841--1-ID=1379_16;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.578	8.100592
Sample3	1379_17-18879-19424--1-ID=1379_17;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.595	6.3939395
Sample3	1379_18-19446-20969--1-ID=1379_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.616	3.6572053
Sample3	1379_19-20987-22531--1-ID=1379_19;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.580	3.8903227
Sample3	1379_20-23010-24104-1-ID=1379_20;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	2.6455026
Sample3	1379_21-24228-24632-1-ID=1379_21;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.585	3.3921568
Sample3	1379_22-24699-25724--1-ID=1379_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.614	5.9018264
Sample3	1379_23-25711-26196--1-ID=1379_23;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.572	7.401786
Sample3	1379_25-26946-28226-1-ID=1379_25;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.635	2.285588
Sample3	1379_26-28294-28707-1-ID=1379_26;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.570	5.3257575
Sample3	1379_27-29116-30564-1-ID=1379_27;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.631	4.926867
Sample3	1379_28-30640-33513-1-ID=1379_28;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.636	5.496329
Sample3	1379_29-33618-35165-1-ID=1379_29;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.616	6.137339
Sample3	1379_30-35641-37029-1-ID=1379_30;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.618	6.1840196
Sample3	1379_31-37054-38694-1-ID=1379_31;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.581	4.6452045
Sample3	1379_32-38792-40036-1-ID=1379_32;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.643	5.6949773
Sample3	1379_33-40144-41808-1-ID=1379_33;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.616	4.7207923
Sample3	1379_34-41827-42564-1-ID=1379_34;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.602	0.93367344
Sample3	1379_36-43915-44202-1-ID=1379_36;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.538	2.9782608
Sample3	1383_2-396-1076--1-ID=1383_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.571	1.5875707
Sample3	1383_4-1354-1629--1-ID=1383_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.551	1.7777778
Sample3	1383_6-2780-3706-1-ID=1383_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.589	3.7812097
Sample3	1383_7-3707-4045--1-ID=1383_7;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.619	4.7777777
Sample3	1383_8-4123-4596--1-ID=1383_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.563	4.5493827
Sample3	1383_9-4637-4882--1-ID=1383_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.602	6.3541665
Sample3	1383_10-4995-5243-1-ID=1383_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.586	0.64646465
Sample3	1383_12-6547-7167--1-ID=1383_12;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.594	0.8895966
Sample3	1395_2-649-2493-1-ID=1395_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.551	1.4300885
Sample3	1396_3-1600-1899-1-ID=1396_3;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.597	1.2866666
Sample3	1399_2-464-1138--1-ID=1399_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.733	0.60761905
Sample3	1402_2-1912-2316-1-ID=1402_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.570	1.5411764
Sample3	1402_3-2471-3859-1-ID=1402_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.601	0.8958838
Sample3	1402_4-3942-5159-1-ID=1402_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.563	0.89700377
Sample3	1402_5-5296-9405-1-ID=1402_5;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.582	0.7257576
Sample3	1403_4-2882-3433--1-ID=1403_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.696	0.74626863
Sample3	1404_2-184-486--1-ID=1404_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.719	0.9019608
Sample3	1408_2-170-904--1-ID=1408_2;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.502	47.65641
Sample3	1408_3-941-1897--1-ID=1408_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.520	48.755886
Sample3	1412_2-752-1057-1-ID=1412_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.690	0.78846157
Sample3	1413_7-7235-8038--1-ID=1413_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.699	0.6330275
Sample3	1413_14-13128-14441-1-ID=1413_14;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.658	0.7156357
Sample3	1413_16-15053-15559-1-ID=1413_16;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.702	1.0532213
Sample3	1413_19-17349-18611--1-ID=1413_19;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.672	0.5840072
Sample3	1417_1-613-948-1-ID=1417_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.485	0.8064516
Sample3	1422_2-708-1325--1-ID=1422_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.482	1.0448718
Sample3	1428_2-111-1133-1-ID=1428_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.499	1.04811
Sample3	1430_1-3-1079--1-ID=1430_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.674	2.9029126
Sample3	1431_1-7-1452--1-ID=1431_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.565	1.1597222
Sample3	1431_2-1904-2116--1-ID=1431_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.437	1
Sample3	1431_6-7643-8587--1-ID=1431_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.565	1.4201258
Sample3	1431_10-13570-14076-1-ID=1431_10;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.440	1.2857143
Sample3	1431_11-14406-14936-1-ID=1431_11;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.448	0.664042
Sample3	1435_4-5172-6005-1-ID=1435_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.532	0.622807
Sample3	1437_2-1368-2681-1-ID=1437_2;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=8bp;gc_cont=0.572	0.5154639
Sample3	1437_3-2732-3682-1-ID=1437_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.346	1.0973783
Sample3	1442_1-1-2007-1-ID=1442_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.706	0.5061928
Sample3	1443_1-11-580--1-ID=1443_1;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.709	26.159523
Sample3	1447_1-3-266--1-ID=1447_1;partial=10;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.667	1
Sample3	1450_1-73-879--1-ID=1450_1;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.736	0.9375951
Sample3	1450_2-915-1349--1-ID=1450_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.669	1.2701755
Sample3	1452_1-1-246--1-ID=1452_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.699	0.5416667
Sample3	1452_26-27415-29637--1-ID=1452_26;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.696	0.57452965
Sample3	1453_5-3305-4393-1-ID=1453_5;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.687	0.6230032
Sample3	1453_15-11848-12186-1-ID=1453_15;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.640	0.7936508
Sample3	1453_17-12541-12777-1-ID=1453_17;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.629	1
Sample3	1453_19-13385-14182-1-ID=1453_19;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.655	0.5185185
Sample3	1453_23-18435-19595-1-ID=1453_23;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.633	0.6290801
Sample3	1454_2-107-1180--1-ID=1454_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.672	2.8290043
Sample3	1455_2-521-1720-1-ID=1455_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.507	0.87714285
Sample3	1455_4-2622-3449--1-ID=1455_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.548	0.76843655
Sample3	1456_4-1293-1466--1-ID=1456_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.529	1
Sample3	1457_2-1398-3137--1-ID=1457_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.720	2.2943397
Sample3	1458_1-3-200-1-ID=1458_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.657	9.8125
Sample3	1458_2-365-1171-1-ID=1458_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.719	9.158296
Sample3	1460_2-321-566--1-ID=1460_2;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.390	1.4479166
Sample3	1464_13-10148-10450--1-ID=1464_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.558	0.89542484
Sample3	1466_2-884-2200-1-ID=1466_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.610	6.4901457
Sample3	1470_2-1461-2285--1-ID=1470_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.688	3.1214814
Sample3	1473_4-1753-2538--1-ID=1473_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.556	1.177673
Sample3	1478_4-1748-2548--1-ID=1478_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.728	1.4639016
Sample3	1481_1-439-819--1-ID=1481_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.567	0.7748918
Sample3	1490_4-3098-3346-1-ID=1490_4;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.506	1
Sample3	1496_2-873-1616--1-ID=1496_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.690	1.2626263
Sample3	1496_3-1694-1909-1-ID=1496_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.694	0.56060606
Sample3	1499_2-403-1470--1-ID=1499_2;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.669	0.6797386
Sample3	1499_3-1467-1940--1-ID=1499_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.639	0.5123457
Sample3	1503_2-1488-2771--1-ID=1503_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.727	0.72134036
Sample3	1504_3-755-1915-1-ID=1504_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.590	0.5934718
Sample3	1504_5-3067-5340--1-ID=1504_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.582	1.3422787
Sample3	1504_8-8116-8979-1-ID=1504_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.569	0.8697479
Sample3	1504_9-8990-9805--1-ID=1504_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.600	0.7927928
Sample3	1504_11-12327-12557--1-ID=1504_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.532	2.2839506
Sample3	1510_2-906-1733--1-ID=1510_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.665	0.72713864
Sample3	1513_4-4187-5113-1-ID=1513_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.570	0.88030887
Sample3	1515_1-60-377--1-ID=1515_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.654	0.5119048
Sample3	1515_2-394-1632--1-ID=1515_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.632	0.5509642
Sample3	1515_5-3404-4675-1-ID=1515_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.646	1.0695187
Sample3	1517_1-2-511-1-ID=1517_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.676	3.161111
Sample3	1517_2-584-1114-1-ID=1517_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.719	0.6167979
Sample3	1517_3-1170-1424--1-ID=1517_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.725	3.647619
Sample3	1517_4-1530-2156-1-ID=1517_4;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.676	2.750524
Sample3	1517_5-2280-4049-1-ID=1517_5;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.619	2.904321
Sample3	1524_2-684-2270--1-ID=1524_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.634	3.0953374
Sample3	1524_3-2382-3968--1-ID=1524_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.639	3.0438414
Sample3	1527_1-1-825--1-ID=1527_1;partial=10;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.644	3.4207408
Sample3	1530_1-2-895--1-ID=1530_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.509	0.7217742
Sample3	1530_3-1144-3033--1-ID=1530_3;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.544	0.78333336
Sample3	1531_3-1073-1279-1-ID=1531_3;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.696	1
Sample3	1531_4-1752-1997-1-ID=1531_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.679	0.8229167
Sample3	1531_5-1997-2449-1-ID=1531_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.695	0.81848186
