Sample	Contig	Mean
Sample2	1207_1-2-2314-1-ID=1207_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.565	2.633842
Sample2	1207_2-2422-3102--1-ID=1207_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.548	1.8549906
Sample2	1207_3-3126-5522--1-ID=1207_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.545	1.8776146
Sample2	1207_4-5816-9784-1-ID=1207_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.522	3.048442
Sample2	1207_5-10127-10612-1-ID=1207_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.564	2.6964285
Sample2	1207_6-10632-13826--1-ID=1207_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.529	1.8860427
Sample2	1207_7-13957-14448--1-ID=1207_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.494	1.8274853
Sample2	1207_8-14448-15605--1-ID=1207_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.520	3.9087303
Sample2	1210_3-1023-1559-1-ID=1210_3;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.544	0.7751938
Sample2	1215_1-3-869--1-ID=1215_1;partial=10;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.715	1.3709903
Sample2	1226_8-6543-7583--1-ID=1226_8;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.680	0.6734007
Sample2	1232_2-821-1876--1-ID=1232_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.624	1.2328918
Sample2	1232_4-3200-4423--1-ID=1232_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.515	0.9711359
Sample2	1232_5-4490-5206--1-ID=1232_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.642	0.58906525
Sample2	1232_6-5208-8369--1-ID=1232_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.634	1.3250332
Sample2	1232_7-8366-9517--1-ID=1232_7;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.520	0.743513
Sample2	1232_8-9508-11868--1-ID=1232_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.647	0.7593849
Sample2	1232_9-12013-14790--1-ID=1232_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.604	0.6114916
Sample2	1232_10-14808-15119--1-ID=1232_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.603	2.3580246
Sample2	1232_12-16192-16581-1-ID=1232_12;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.644	1.675
Sample2	1234_1-3-596--1-ID=1234_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.569	0.7364865
Sample2	1237_7-5241-6089-1-ID=1237_7;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.615	1.2875537
Sample2	1239_3-803-2272-1-ID=1239_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.755	0.80833334
Sample2	1245_4-2506-2778-1-ID=1245_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.443	0.75609756
Sample2	1245_5-3558-4181-1-ID=1245_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.561	0.70464134
Sample2	1245_13-15154-15441--1-ID=1245_13;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.601	1
Sample2	1246_1-2-1636-1-ID=1246_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.635	1.5272727
Sample2	1246_2-1692-3062-1-ID=1246_2;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.643	1.5036855
Sample2	1247_2-788-1693--1-ID=1247_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.500	1.1891534
Sample2	1264_1-135-1013-1-ID=1264_1;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.586	1.3360769
Sample2	1271_1-1-342-1-ID=1271_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.544	0.546875
Sample2	1273_1-1-1041-1-ID=1273_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.615	0.5308642
Sample2	1274_2-1531-1746--1-ID=1274_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.685	1
Sample2	1276_2-166-1488-1-ID=1276_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.327	0.51150894
Sample2	1277_1-3-641--1-ID=1277_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.695	3.1697342
Sample2	1277_2-883-1608--1-ID=1277_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.652	2.1788194
Sample2	1284_15-14396-15043-1-ID=1284_15;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.728	0.59638554
Sample2	1284_27-28095-28349-1-ID=1284_27;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.643	0.63809526
Sample2	1284_30-30614-30928-1-ID=1284_30;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.676	0.5030303
Sample2	1285_5-3396-4451--1-ID=1285_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.419	0.62693155
Sample2	1288_2-1059-1691-1-ID=1288_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.738	0.5879917
Sample2	1288_4-2608-3267--1-ID=1288_4;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.774	0.6784314
Sample2	1297_2-1400-1732--1-ID=1297_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.529	1.3934426
Sample2	1297_5-2558-3106--1-ID=1297_5;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.523	1.2506266
Sample2	1300_1-210-4214-1-ID=1300_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.650	0.8988327
Sample2	1301_4-1783-3003-1-ID=1301_4;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.609	0.6554622
Sample2	1301_5-3064-4269--1-ID=1301_5;partial=00;start_type=TTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.624	0.94602275
Sample2	1301_6-4446-5618--1-ID=1301_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.614	0.7859238
Sample2	1301_7-5618-6829--1-ID=1301_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.592	1.2674199
Sample2	1301_9-7889-8338-1-ID=1301_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.596	0.52666664
Sample2	1301_10-8335-8763-1-ID=1301_10;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.608	0.5483871
Sample2	1301_11-8884-10101-1-ID=1301_11;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.634	0.5636704
Sample2	1301_12-10098-10754-1-ID=1301_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.613	0.69033533
Sample2	1301_13-10767-11738--1-ID=1301_13;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.615	2.1690998
Sample2	1301_14-11832-12731-1-ID=1301_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.610	1.652
Sample2	1301_15-12728-13585--1-ID=1301_15;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.641	1.5367231
Sample2	1301_16-13703-14149-1-ID=1301_16;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.626	0.85858583
Sample2	1301_17-14355-15839-1-ID=1301_17;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.623	1.1970037
Sample2	1301_18-15893-16225--1-ID=1301_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.631	3.63388
Sample2	1301_19-16310-16756--1-ID=1301_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.620	2.3400674
Sample2	1301_20-16872-17621--1-ID=1301_20;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.629	0.79
Sample2	1302_2-761-1642--1-ID=1302_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.567	0.7827869
Sample2	1302_4-2670-3692--1-ID=1302_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.611	0.51431847
Sample2	1302_6-4945-6267-1-ID=1302_6;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.589	0.5080989
Sample2	1311_2-673-1749-1-ID=1311_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.636	0.5177994
Sample2	1311_3-1759-2031-1-ID=1311_3;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.645	1
Sample2	1316_2-953-1453-1-ID=1316_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.599	2.2706552
Sample2	1316_3-1659-2426--1-ID=1316_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.564	3.066343
Sample2	1316_4-2423-3616--1-ID=1316_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.567	1.1570882
Sample2	1316_5-3674-4420--1-ID=1316_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.568	0.5025126
Sample2	1316_6-4482-6005--1-ID=1316_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.565	1.9934498
Sample2	1316_7-5983-6540--1-ID=1316_7;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.563	2.2794118
Sample2	1316_8-6683-7057--1-ID=1316_8;partial=00;start_type=GTG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.573	0.95111114
Sample2	1316_9-7155-7976-1-ID=1316_9;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.580	2.1607144
Sample2	1316_10-8041-9081-1-ID=1316_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.552	1.5701458
Sample2	1316_11-9087-11114--1-ID=1316_11;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.578	2.0958467
Sample2	1316_12-11077-11886--1-ID=1316_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.584	0.75151515
Sample2	1316_13-11963-12172--1-ID=1316_13;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.600	3.2833333
Sample2	1316_14-12203-12781--1-ID=1316_14;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.547	1.8391608
Sample2	1316_15-12778-13620--1-ID=1316_15;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.572	2.2770562
Sample2	1316_16-13637-13903--1-ID=1316_16;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.573	4.5982904
Sample2	1316_17-13896-14384--1-ID=1316_17;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.560	2.5929203
Sample2	1316_18-14461-15183--1-ID=1316_18;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.567	1.6143106
Sample2	1316_19-15201-15893--1-ID=1316_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.571	1.3388582
Sample2	1318_2-852-1217--1-ID=1318_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.590	0.5046296
Sample2	1319_1-1-225-1-ID=1319_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.564	0.6
Sample2	1319_2-222-1145-1-ID=1319_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.484	0.96899223
Sample2	1325_1-310-1269-1-ID=1325_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.702	4.8839507
Sample2	1325_3-2563-3633-1-ID=1325_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.656	2.8914223
Sample2	1325_4-3659-5377-1-ID=1325_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.658	4.6022944
Sample2	1328_2-1013-1441-1-ID=1328_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.559	0.61290324
Sample2	1328_3-1438-2319-1-ID=1328_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.562	1.2090164
Sample2	1328_5-3238-4242-1-ID=1328_5;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.567	1.5789474
Sample2	1328_8-7376-8326--1-ID=1328_8;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.567	1.3108615
Sample2	1345_2-341-1027-1-ID=1345_2;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.705	0.9236499
Sample2	1345_3-1020-2423-1-ID=1345_3;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.729	2.598086
Sample2	1346_1-2-544-1-ID=1346_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.667	1.4936386
Sample2	1346_2-624-1193--1-ID=1346_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.660	1.2619047
Sample2	1346_4-1887-2579-1-ID=1346_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.697	0.5524862
Sample2	1348_2-1185-1478-1-ID=1348_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.565	0.9444444
Sample2	1369_1-3-797-1-ID=1369_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.650	1.7193799
Sample2	1369_2-847-1845-1-ID=1369_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.648	1.04947
Sample2	1372_1-1-471-1-ID=1372_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.584	0.78193146
Sample2	1372_2-527-1996--1-ID=1372_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	0.90909094
Sample2	1372_7-9849-11291--1-ID=1372_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.527	0.5104408
Sample2	1372_8-11348-12418--1-ID=1372_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.527	1.3593919
Sample2	1372_9-13161-13370-1-ID=1372_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	1.1166667
Sample2	1372_11-14647-15021--1-ID=1372_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.485	1.3422222
Sample2	1372_12-15029-15214-1-ID=1372_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.468	1
Sample2	1372_13-15166-15333--1-ID=1372_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.506	1
Sample2	1372_15-16488-17873--1-ID=1372_15;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.545	0.7281553
Sample2	1372_18-21732-22637-1-ID=1372_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.544	0.75132275
Sample2	1372_20-23743-24540--1-ID=1372_20;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	0.80709875
Sample2	1372_23-32492-35002--1-ID=1372_23;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.531	0.62515885
Sample2	1372_24-35643-35795-1-ID=1372_24;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.484	1
Sample2	1372_28-38134-38436--1-ID=1372_28;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.495	0.52287585
Sample2	1373_1-229-885--1-ID=1373_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.664	3.9526627
Sample2	1373_2-887-2278--1-ID=1373_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652	5.878422
Sample2	1373_3-2296-3456--1-ID=1373_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.704	4.5598416
Sample2	1373_4-3473-5092--1-ID=1373_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.650	5.360544
Sample2	1373_5-5116-5577--1-ID=1373_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643	6.5961537
Sample2	1373_6-5591-6439--1-ID=1373_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640	3.788269
Sample2	1373_7-6436-7107--1-ID=1373_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.670	10.003832
Sample2	1373_8-7132-7704--1-ID=1373_8;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.592	4.8510637
Sample2	1373_9-7764-8876--1-ID=1373_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.618	6.8857737
Sample2	1373_10-9000-10361--1-ID=1373_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.687	2.9991748
Sample2	1373_11-10520-10897-1-ID=1373_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.606	3.7105262
Sample2	1373_12-11027-11368-1-ID=1373_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.629	3.5208333
Sample2	1373_13-11365-13194-1-ID=1373_13;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.646	5.3714285
Sample2	1373_14-13219-13770-1-ID=1373_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.607	8.552238
Sample2	1373_16-14539-16611--1-ID=1373_16;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.653	5.596984
Sample2	1375_2-2824-3186--1-ID=1375_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.383	1.455399
Sample2	1377_2-1487-2413-1-ID=1377_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.627	1.7142857
Sample2	1377_3-2475-3410-1-ID=1377_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.672	1.3854961
Sample2	1377_4-3526-5430-1-ID=1377_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.655	1.5601139
Sample2	1377_5-5503-6537-1-ID=1377_5;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.641	1.3581921
Sample2	1379_2-939-2450--1-ID=1379_2;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.594	3.629956
Sample2	1379_3-2538-5003--1-ID=1379_3;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.627	4.5811744
Sample2	1379_5-6023-6508--1-ID=1379_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.582	4.151786
Sample2	1379_6-6519-7049--1-ID=1379_6;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.557	5.328084
Sample2	1379_7-7098-9677--1-ID=1379_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.619	3.5876544
Sample2	1379_8-9764-11491--1-ID=1379_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608	5.101394
Sample2	1379_11-12344-13285--1-ID=1379_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.649	5.2487373
Sample2	1379_12-13299-14171--1-ID=1379_12;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.585	3.5656984
Sample2	1379_13-14502-15626--1-ID=1379_13;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.589	5.2728205
Sample2	1379_14-15851-17035--1-ID=1379_14;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.603	3.6483092
Sample2	1379_15-17154-18188--1-ID=1379_15;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.639	3.0158193
Sample2	1379_16-18185-18841--1-ID=1379_16;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.578	6.1696253
Sample2	1379_17-18879-19424--1-ID=1379_17;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.595	4.340909
Sample2	1379_18-19446-20969--1-ID=1379_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.616	2.1462882
Sample2	1379_19-20987-22531--1-ID=1379_19;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.580	3.9605734
Sample2	1379_20-23010-24104-1-ID=1379_20;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	3.1904762
Sample2	1379_21-24228-24632-1-ID=1379_21;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.585	4.6941175
Sample2	1379_22-24699-25724--1-ID=1379_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.614	4.9166665
Sample2	1379_23-25711-26196--1-ID=1379_23;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.572	3.1607144
Sample2	1379_25-26946-28226-1-ID=1379_25;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.635	1.3669319
Sample2	1379_26-28294-28707-1-ID=1379_26;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.570	4.337121
Sample2	1379_27-29116-30564-1-ID=1379_27;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.631	4.244034
Sample2	1379_28-30640-33513-1-ID=1379_28;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.636	5.116006
Sample2	1379_29-33618-35165-1-ID=1379_29;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.616	4.8004293
Sample2	1379_30-35641-37029-1-ID=1379_30;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.618	4.157385
Sample2	1379_31-37054-38694-1-ID=1379_31;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.581	5.085178
Sample2	1379_32-38792-40036-1-ID=1379_32;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.643	7.9296803
Sample2	1379_33-40144-41808-1-ID=1379_33;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.616	3.0250826
Sample2	1379_34-41827-42564-1-ID=1379_34;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.602	0.9166667
Sample2	1379_36-43915-44202-1-ID=1379_36;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.538	3.5144928
Sample2	1383_4-1354-1629--1-ID=1383_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.551	0.95238096
Sample2	1383_6-2780-3706-1-ID=1383_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.589	4.606178
Sample2	1383_7-3707-4045--1-ID=1383_7;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.619	2.2962964
Sample2	1383_8-4123-4596--1-ID=1383_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.563	3.867284
Sample2	1383_10-4995-5243-1-ID=1383_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.586	5.4040403
Sample2	1383_12-6547-7167--1-ID=1383_12;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.594	1.7154989
Sample2	1392_4-5448-5771--1-ID=1392_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.679	0.86206895
Sample2	1396_3-1600-1899-1-ID=1396_3;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.597	0.8933333
Sample2	1396_4-2051-3358-1-ID=1396_4;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.592	0.67530227
Sample2	1400_2-838-1692--1-ID=1400_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.360	0.5900709
